,year,fuel,seller_type_Individual,seller_type_Trustmark Dealer,transmission,owner,engine,max_power
173,0.9057971014492754,0,1,0,1,1,-0.11873832406595863,-0.6660719296730021
6021,0.9130434782608695,1,0,0,1,1,-0.5213222350292585,-0.1642500581614125
138,0.9492753623188406,0,0,0,0,1,-0.41967976245931643,-0.24741716608046818
7289,0.927536231884058,0,0,0,1,1,-1.0414925358283738,-0.9959211373519685
5866,0.8913043478260869,1,1,0,1,1,-0.792368828549104,-0.6942641696455634
1319,0.9637681159420289,0,1,0,1,1,-0.5432451212698343,-0.4977642570368117
7320,0.9057971014492754,0,1,0,1,2,0.2778666179226387,0.3375718133501771
2301,0.9420289855072463,0,1,0,1,1,0.07856765209922298,0.19661061348737102
4462,0.9565217391304348,0,1,0,1,1,0.07856765209922298,0.20675981987749306
4385,0.9565217391304348,1,0,0,0,1,-0.9159341873596217,-0.6942641696455634
3115,0.9565217391304348,0,0,0,0,1,-0.41967976245931643,-0.4963546450381837
5313,0.9565217391304348,1,1,0,1,1,-0.5173362557127902,-0.08249256224098481
1948,0.9057971014492754,0,1,0,1,2,0.004827034744559138,-0.7760216655659911
2491,0.9492753623188406,1,1,0,1,1,-0.5213222350292585,-0.27138057005714505
3392,0.9637681159420289,0,1,0,1,1,0.9913569155704672,1.3102040924035392
2785,0.8840579710144928,1,1,0,1,3,-1.3205110879811557,-1.2778435370775807
812,0.9202898550724637,1,1,0,1,1,-0.17055605518004674,0.05846863762182129
2059,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.08080102784263107
8103,0.8695652173913043,1,1,0,1,2,-0.41967976245931643,-0.24741716608046818
467,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
1969,0.9202898550724637,0,1,0,0,1,1.4357936093566843,2.7085391950425755
3745,0.9130434782608695,0,1,0,1,1,-0.41967976245931643,-0.08080102784263107
804,0.9347826086956522,0,1,0,1,1,0.004827034744559138,0.4743041772170993
3566,0.927536231884058,0,1,0,1,2,-0.1247172930406611,-0.08164679504180794
1080,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.5876157337335417
147,0.9347826086956522,0,0,0,1,1,-0.41967976245931643,-0.08813101023549713
1349,0.9130434782608695,0,1,0,1,2,0.004827034744559138,0.4743041772170993
7839,0.9057971014492754,0,1,0,1,1,2.063585351700444,0.29246422939407934
3704,0.9420289855072463,1,1,0,1,2,-0.5213222350292585,-0.27138057005714505
2105,0.9130434782608695,0,1,0,1,3,-0.41967976245931643,-0.24741716608046818
5055,0.8768115942028986,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
4509,0.9637681159420289,1,1,0,1,1,-1.3145321190064532,-1.0804978572696522
3223,0.9637681159420289,1,1,0,0,1,-0.5213222350292585,-0.2770190180516574
4553,0.9057971014492754,0,1,0,1,1,-0.1247172930406611,-0.637879689700441
6861,0.8478260869565217,0,1,0,1,3,2.2927791623973723,0.704070932993473
5744,0.8913043478260869,1,1,0,1,4,-0.5213222350292585,-0.3277650500022675
1010,0.9420289855072463,0,0,0,1,1,0.07856765209922298,0.21437172467008486
4856,0.8985507246376812,1,1,0,1,1,-0.5711469764851125,-0.7506486495906858
7542,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
560,0.9492753623188406,1,1,0,1,1,-1.2846372741329408,-1.0269326013217857
6853,0.9347826086956522,0,1,0,1,1,2.0735502999916147,-0.5420260737937326
1495,0.9202898550724637,0,1,0,1,2,2.121382051789235,-0.8324061455111134
7904,0.9202898550724637,0,1,0,1,3,-0.41967976245931643,-0.08080102784263107
1281,0.8985507246376812,0,1,0,1,2,-0.41967976245931643,-0.04584265027665531
1421,0.8985507246376812,0,1,0,1,3,-0.1247172930406611,-0.04584265027665531
7175,0.9057971014492754,0,1,0,1,1,1.0611115536086626,1.5864880441346396
7434,0.9492753623188406,0,1,0,1,1,0.07856765209922298,0.20788750947639567
1481,0.9420289855072463,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
6367,0.9202898550724637,1,1,0,1,1,-0.5213222350292585,-0.1642500581614125
2649,0.9057971014492754,1,1,0,1,3,-0.74254408709325,-0.8324061455111134
4824,0.9202898550724637,0,0,1,1,2,2.063585351700444,0.2529950934324935
4995,0.9202898550724637,0,1,0,1,2,2.063585351700444,0.2529950934324935
5352,0.9565217391304348,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
4962,0.9202898550724637,1,1,0,0,2,0.2778666179226387,0.3347525893529212
988,0.9565217391304348,1,1,0,1,1,0.2639156903149996,0.8365744608645108
6905,0.9347826086956522,0,1,0,1,1,-0.6747824387132886,-0.5814952097553185
5072,0.9057971014492754,0,1,0,1,3,-0.1247172930406611,-0.04584265027665531
7179,0.8985507246376812,1,1,0,1,2,-0.41967976245931643,-0.24741716608046818
1277,0.927536231884058,0,1,0,1,1,-0.10678038611655369,-0.6375977673007152
3246,0.9492753623188406,0,0,0,0,1,1.4357936093566843,1.7545137943711047
272,0.9130434782608695,0,1,0,1,1,-0.41967976245931643,-0.4997377138348908
659,0.9492753623188406,0,0,0,1,1,-0.5432451212698343,-0.4977642570368117
5102,0.9492753623188406,1,1,0,1,1,-0.9179271770178559,-0.6931364800466607
7725,0.927536231884058,1,1,0,1,2,-0.5213222350292585,-0.2753274836533037
2885,0.9130434782608695,1,1,0,1,1,-0.9179271770178559,-0.7196371856208686
7594,0.8840579710144928,1,1,0,1,1,-1.3205110879811557,-1.5964158487675224
6696,0.9565217391304348,0,0,0,1,1,-0.41967976245931643,-0.4969184898376348
594,0.8985507246376812,1,0,0,1,1,-0.9179271770178559,-0.6914449456483074
4675,0.9710144927536232,0,0,0,1,1,0.9913569155704672,2.1438486283921745
2780,0.9347826086956522,0,1,0,1,1,2.121382051789235,-0.8324061455111134
7857,0.9420289855072463,0,1,0,1,1,-0.6747824387132886,-0.6096874497278797
6566,0.9565217391304348,1,0,0,0,1,-0.5213222350292585,-0.2770190180516574
5116,0.9420289855072463,1,1,0,1,1,-0.5213222350292585,-0.27138057005714505
5231,0.855072463768116,1,1,0,1,2,0.6684925909365337,0.9408857487629874
3245,0.9492753623188406,1,0,0,0,1,1.784566799547662,2.700081523050808
1820,0.9202898550724637,0,1,0,1,1,2.121382051789235,-0.8070331295358083
7004,0.9565217391304348,1,1,0,1,2,-0.5213222350292585,-0.2753274836533037
7406,0.9202898550724637,0,1,0,1,1,0.07856765209922298,0.19661061348737102
3546,0.8695652173913043,1,1,0,1,3,0.6784575392277045,1.0818469486257936
682,0.9130434782608695,0,1,0,0,1,3.036164304918713,2.181344307555681
4765,0.9347826086956522,0,0,0,0,1,2.9783676048299226,1.7545137943711047
6938,0.9420289855072463,0,1,0,1,1,0.07856765209922298,0.20788750947639567
3422,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
6449,0.8985507246376812,1,1,0,1,2,-0.5213222350292585,-0.3587765139720847
5121,0.9057971014492754,1,1,0,1,1,-1.3205110879811557,-1.2778435370775807
7155,0.9637681159420289,0,1,0,1,1,0.07657466244098882,0.8281167888727425
2450,0.9637681159420289,0,1,0,1,1,1.4357936093566843,1.7545137943711047
4232,0.9420289855072463,1,0,0,0,1,0.2778666179226387,0.3347525893529212
4289,0.9420289855072463,0,1,0,1,1,-0.10678038611655369,-0.6375977673007152
3936,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
4174,0.9202898550724637,0,1,0,1,2,1.4716674232048992,1.3102040924035392
2787,0.9130434782608695,0,1,0,1,1,-0.11873832406595863,-0.6660719296730021
5106,0.9057971014492754,0,1,0,1,3,1.4357936093566843,0.6589633490373752
1622,0.9057971014492754,0,1,0,1,1,-0.10678038611655369,-0.5814952097553185
7659,0.8623188405797102,1,1,0,1,2,-1.3205110879811557,-1.5400313688224
2614,0.9130434782608695,0,1,0,1,2,0.24597878339089221,0.978099505526768
7585,0.8913043478260869,0,1,0,1,2,-0.10678038611655369,-0.5814952097553185
2606,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
4024,0.9492753623188406,0,1,0,1,2,-0.1247172930406611,-0.08164679504180794
3919,0.8333333333333334,1,1,0,1,2,-0.41967976245931643,-0.24741716608046818
610,0.9492753623188406,0,1,0,1,1,0.06860270380805218,0.2360797494489569
4506,0.927536231884058,0,0,0,1,1,-0.41967976245931643,-0.4969184898376348
7120,0.927536231884058,1,1,0,1,1,-0.5213222350292585,-0.27138057005714505
1478,0.9492753623188406,0,1,0,1,1,0.07657466244098882,0.47571378921572727
6003,0.9057971014492754,1,1,0,1,3,-0.5173362557127902,-0.3446803939858041
6882,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
3828,0.8985507246376812,1,1,0,1,3,0.07657466244098882,0.7435400689550589
7246,0.9420289855072463,1,1,0,1,2,-0.5233152246874927,-0.525110729810196
5008,0.9130434782608695,0,1,0,1,2,1.4357936093566843,1.30823063560546
3860,0.8985507246376812,0,1,0,1,2,-0.41967976245931643,-0.4997377138348908
2171,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
2833,0.9492753623188406,1,0,0,0,1,0.07657466244098882,0.723805500974266
7785,0.9057971014492754,0,1,0,1,1,-0.41967976245931643,-0.07967333824372885
2091,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.3637693483514057
6724,0.9202898550724637,0,1,0,0,3,1.4357936093566843,2.7085391950425755
2855,0.927536231884058,0,1,0,1,3,-0.11873832406595863,-0.6646623176743742
6239,0.9420289855072463,0,1,0,1,1,0.24597878339089221,0.9747164367300609
6286,0.9202898550724637,0,0,0,1,1,-0.41967976245931643,-0.08080102784263107
589,0.9420289855072463,0,0,0,1,1,-1.0414925358283738,-0.9959211373519685
3458,0.8768115942028986,0,1,0,0,4,1.0690835122415994,2.519651187226416
2754,0.8985507246376812,1,1,0,1,1,-0.74254408709325,-0.8324061455111134
3818,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
5485,0.9130434782608695,0,1,0,1,2,1.4357936093566843,0.7999245489001813
6307,0.8695652173913043,1,1,0,1,2,-0.9179271770178559,-0.6914449456483074
5196,0.9057971014492754,0,1,0,1,1,-0.41967976245931643,-0.4997377138348908
7170,0.9420289855072463,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
4151,0.9347826086956522,1,1,0,1,1,0.2639156903149996,0.8365744608645108
4028,0.9130434782608695,1,1,0,1,1,0.07856765209922298,0.1712375975120662
2989,0.9420289855072463,0,1,0,1,1,0.07856765209922298,0.19661061348737102
7828,0.9492753623188406,0,1,0,1,1,0.07856765209922298,0.4755728280158646
5737,0.9057971014492754,0,1,0,1,2,2.121382051789235,-0.4687262498650736
348,0.9420289855072463,1,0,0,1,1,-0.5193292453710243,-0.6942641696455634
3582,0.9057971014492754,0,0,0,1,2,2.063585351700444,0.29246422939407934
8075,0.927536231884058,0,1,0,1,2,-0.41967976245931643,-0.08813101023549713
2644,0.9637681159420289,0,0,0,0,1,1.0690835122415994,2.7733813469794666
7630,0.927536231884058,0,1,0,1,3,2.063585351700444,0.2529950934324935
4031,0.9347826086956522,1,1,0,1,2,-0.5213222350292585,-0.2761732508524805
6306,0.8768115942028986,1,1,0,1,2,-0.792368828549104,-0.6942641696455634
6533,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.3637693483514057
2867,0.8623188405797102,0,1,0,1,2,-0.41967976245931643,-0.24741716608046818
93,0.9130434782608695,1,0,0,1,2,0.2778666179226387,0.3375718133501771
5803,0.9057971014492754,1,1,0,1,1,0.07657466244098882,0.7435400689550589
5341,0.9565217391304348,1,1,0,1,1,-1.3145321190064532,-1.0709124956789813
5043,0.9347826086956522,0,1,0,1,2,-0.41967976245931643,-0.08080102784263107
5622,0.9420289855072463,1,0,1,1,1,-0.5173362557127902,-0.08249256224098481
2132,0.9565217391304348,0,1,0,1,1,2.121382051789235,-0.4687262498650736
7361,0.8985507246376812,0,0,0,1,1,-0.41967976245931643,-0.24741716608046818
6563,0.9202898550724637,0,0,1,1,2,2.063585351700444,0.2529950934324935
4661,0.9347826086956522,1,1,0,1,1,-0.5213222350292585,-0.3587765139720847
3082,0.9637681159420289,0,1,0,0,1,1.0172657811275112,2.7733813469794666
954,0.9637681159420289,1,1,0,1,1,-0.9159341873596217,-0.5533029697827573
3151,0.9347826086956522,0,1,0,1,2,-0.41967976245931643,-0.08080102784263107
3242,0.9492753623188406,1,0,0,0,1,1.784566799547662,2.700081523050808
4465,0.9565217391304348,0,1,0,1,1,-0.41967976245931643,-0.4963546450381837
890,0.9420289855072463,0,1,0,1,2,2.121382051789235,-0.8324061455111134
4712,0.782608695652174,0,1,0,1,2,1.0690835122415994,-1.1171477692339817
4095,0.9492753623188406,1,1,0,1,1,-0.5173362557127902,-0.08249256224098481
4718,0.9637681159420289,1,1,0,1,1,-0.9159341873596217,-0.5814952097553185
5893,0.8695652173913043,1,1,0,1,2,-0.9278921253090266,-0.891609849453492
5548,0.9637681159420289,1,1,0,0,1,-0.5213222350292585,-0.2770190180516574
7458,0.9492753623188406,1,1,0,1,1,-0.9159341873596217,-0.6942641696455634
7019,0.927536231884058,1,1,0,1,1,-0.9179271770178559,-0.6931364800466607
5441,0.8985507246376812,1,1,0,1,2,0.2778666179226387,0.30656034938036
5295,0.9565217391304348,0,1,0,1,1,-0.41967976245931643,-0.4963546450381837
6104,0.9057971014492754,0,1,0,0,1,1.3740109299514254,2.2095365475282422
6750,0.9202898550724637,0,1,0,1,1,-0.11873832406595863,-0.6632527056757462
5710,0.8985507246376812,0,1,0,0,2,3.058087191159289,4.69045366511363
2433,0.9347826086956522,0,1,0,1,2,2.121382051789235,-0.4687262498650736
5879,0.8840579710144928,0,1,0,1,3,2.063585351700444,0.29246422939407934
6174,0.9420289855072463,1,0,1,1,1,-0.5173362557127902,-0.08249256224098481
6827,0.9347826086956522,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
5469,0.9420289855072463,0,1,0,1,1,-0.6747824387132886,-0.5814952097553185
6005,0.927536231884058,1,1,0,1,1,-0.5193292453710243,-0.6942641696455634
2939,0.9492753623188406,1,1,0,1,1,-0.5233152246874927,-0.525110729810196
2416,0.9130434782608695,0,1,0,1,1,1.4357936093566843,1.3637693483514057
3817,0.9202898550724637,1,1,0,1,1,-0.5193292453710243,-0.1360578181888513
1722,0.9492753623188406,0,0,0,1,1,-0.5432451212698343,-0.4977642570368117
3966,0.9565217391304348,1,1,0,1,2,-0.5193292453710243,-0.6942641696455634
4782,0.9492753623188406,0,0,0,0,1,1.077055470874536,2.4068822273361707
1193,0.9057971014492754,0,1,0,1,3,2.121382051789235,-0.8070331295358083
3910,0.9202898550724637,1,1,0,1,2,-1.2846372741329408,-1.0269326013217857
7809,0.8913043478260869,1,1,0,1,1,-0.9239061459925584,-0.8352253695083695
7243,0.9130434782608695,0,1,0,1,2,-0.41967976245931643,-0.4997377138348908
6195,0.8695652173913043,0,1,0,1,4,2.063585351700444,0.29246422939407934
7950,0.9492753623188406,1,1,0,1,1,-0.5213222350292585,-0.2770190180516574
154,0.9130434782608695,1,1,0,1,1,0.6744715599112361,1.5752111481456148
922,0.9637681159420289,1,1,0,1,1,0.006820024402793296,0.3262949173611529
1314,0.927536231884058,0,1,0,1,2,-0.41967976245931643,-0.4969184898376348
2896,0.9637681159420289,0,1,0,1,1,-0.1247172930406611,-0.08080102784263107
5291,0.9492753623188406,1,1,0,1,1,-0.5173362557127902,-0.21499609011202264
5848,0.9420289855072463,0,1,0,1,1,-0.1247172930406611,-0.08164679504180794
4789,0.9492753623188406,1,0,0,0,1,1.0611115536086626,2.520778876825318
5370,0.9057971014492754,0,1,0,1,2,0.2778666179226387,0.3375718133501771
1408,0.8985507246376812,0,1,0,1,2,-0.41967976245931643,0.0020841576766988494
2544,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.49861002423598855
186,0.8260869565217391,1,1,0,1,1,-1.3205110879811557,-1.0889555292614204
3515,0.8840579710144928,1,1,0,1,2,-1.3205110879811557,-1.5964158487675224
4810,0.9057971014492754,1,1,0,1,1,-0.5213222350292585,-0.3587765139720847
3086,0.9420289855072463,1,0,1,1,1,-0.5173362557127902,-0.08249256224098481
2435,0.8840579710144928,0,1,0,1,2,-0.11873832406595863,-0.6660719296730021
476,0.927536231884058,1,1,0,1,1,-0.17055605518004674,0.05846863762182129
974,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.4151609939172071
7173,0.9347826086956522,1,1,0,1,2,-0.5213222350292585,-0.2761732508524805
7328,0.9347826086956522,0,1,0,1,1,0.07856765209922298,0.19661061348737102
213,0.9202898550724637,1,1,0,1,2,-0.5213222350292585,-0.24741716608046818
1974,0.9130434782608695,1,1,0,1,2,0.07657466244098882,0.6956132610017047
903,0.8913043478260869,0,1,0,1,3,2.063585351700444,0.29246422939407934
7054,0.9130434782608695,0,1,0,1,2,-1.0414925358283738,-0.9592712253876388
2628,0.9130434782608695,0,1,0,1,1,-0.1247172930406611,-0.637879689700441
6781,0.9202898550724637,1,1,0,1,1,-0.5213222350292585,-0.3587765139720847
1785,0.8768115942028986,1,1,0,1,3,-0.41967976245931643,-0.24741716608046818
6366,0.927536231884058,0,1,0,1,1,-0.41967976245931643,-0.49861002423598855
2317,0.9347826086956522,1,0,0,0,1,-0.5213222350292585,-0.27138057005714505
1216,0.7971014492753623,0,1,0,1,2,-0.41967976245931643,-0.24741716608046818
4354,0.9057971014492754,0,1,0,1,4,-1.0414925358283738,-0.9592712253876388
4643,0.927536231884058,1,1,0,1,1,-1.3205110879811557,-1.6189696407455714
7632,0.9130434782608695,0,1,0,1,4,1.0750624812163019,2.0319254357011065
1260,0.9347826086956522,0,1,0,1,1,-0.41967976245931643,-0.08813101023549713
7587,0.9420289855072463,0,1,0,1,1,2.0735502999916147,-0.5420260737937326
4607,0.9130434782608695,0,1,0,1,2,-0.11873832406595863,-0.6660719296730021
6540,0.9565217391304348,0,0,0,1,1,0.07856765209922298,0.19632869108764567
4900,0.855072463768116,0,0,0,1,1,2.0735502999916147,1.3919615883239669
5849,0.9637681159420289,0,1,0,0,1,-0.41967976245931643,-0.4963546450381837
296,0.9130434782608695,1,1,0,1,2,-0.5213222350292585,-0.1642500581614125
5799,0.9130434782608695,1,1,0,1,2,1.7945317478388327,3.0059673267530966
1058,0.9565217391304348,1,0,0,1,1,-0.5213222350292585,-0.2770190180516574
4000,0.9565217391304348,1,1,0,1,1,-0.5292941936621951,-0.08249256224098481
6129,0.8913043478260869,1,1,0,1,1,-0.74254408709325,-0.6646623176743742
276,0.9057971014492754,0,1,0,1,1,1.4357936093566843,0.7999245489001813
2056,0.9492753623188406,0,1,0,1,1,0.06860270380805218,0.2360797494489569
6431,0.8478260869565217,1,1,0,1,3,-1.3205110879811557,-1.5400313688224
3386,0.9565217391304348,1,1,0,1,1,-0.5213222350292585,-0.2770190180516574
2951,0.9202898550724637,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
7135,0.9347826086956522,1,1,0,1,1,-0.5213222350292585,-0.2403691060873279
1093,0.9637681159420289,1,0,1,0,1,-0.5173362557127902,-0.08080102784263107
3656,0.9130434782608695,0,1,0,1,1,0.2778666179226387,0.3375718133501771
5785,0.8768115942028986,0,1,0,1,2,0.8717775360764177,-0.7224564096181246
5602,0.8768115942028986,1,1,0,1,3,0.07657466244098882,-0.38414952994738993
5837,0.9710144927536232,1,1,0,1,1,-0.5193292453710243,0.47571378921572727
2789,0.8913043478260869,0,1,0,1,2,-0.10678038611655369,-0.6096874497278797
3616,0.9565217391304348,1,1,0,1,2,-0.5193292453710243,0.47571378921572727
5168,0.9565217391304348,1,1,0,1,1,-0.5233152246874927,-0.1360578181888513
5720,0.9420289855072463,0,1,0,0,1,1.4357936093566843,1.3637693483514057
3410,0.9492753623188406,0,0,0,0,1,1.077055470874536,2.4068822273361707
5827,0.8985507246376812,1,1,0,1,2,0.07657466244098882,0.7435400689550589
2852,0.9420289855072463,0,1,0,1,1,-0.1247172930406611,-0.08164679504180794
7720,0.9637681159420289,1,1,0,1,1,-0.5213222350292585,0.5180021491745691
618,0.8840579710144928,1,1,0,1,2,-0.74254408709325,-0.6646623176743742
4494,0.9130434782608695,1,1,0,1,2,-0.5193292453710243,-0.4997377138348908
3863,0.8913043478260869,1,1,0,1,3,-0.32003027954760854,-0.1642500581614125
3446,0.8840579710144928,1,1,0,1,1,-0.5213222350292585,-0.3587765139720847
6517,0.9130434782608695,0,1,0,1,2,-0.1247172930406611,-0.08080102784263107
4760,0.9347826086956522,1,0,0,0,1,0.08056064175745713,0.5292790451635938
1760,0.8840579710144928,1,1,0,1,4,0.2798596075808729,0.3262949173611529
7340,0.9565217391304348,0,0,0,0,1,1.3640459816602546,2.2095365475282422
6810,0.927536231884058,1,1,0,1,1,-0.9179271770178559,-0.6928545576469354
8068,0.9492753623188406,0,1,0,1,1,-0.41967976245931643,-0.24741716608046818
5862,0.9202898550724637,0,1,0,1,2,-0.1247172930406611,-0.6375977673007152
5082,0.855072463768116,0,1,0,1,4,1.4357936093566843,0.7999245489001813
4577,0.9420289855072463,0,1,0,1,1,-0.6747824387132886,-0.6096874497278797
5576,0.9057971014492754,1,1,0,1,2,-0.74254408709325,-0.8324061455111134
2170,0.8768115942028986,0,1,0,1,2,1.4357936093566843,1.3102040924035392
1354,0.8840579710144928,0,1,0,1,4,1.4357936093566843,1.3102040924035392
7859,0.9637681159420289,1,0,0,0,1,2.049634424092805,3.4657827607055705
6524,0.9202898550724637,1,1,0,1,2,-1.2846372741329408,-1.0269326013217857
2748,0.9130434782608695,0,1,0,1,1,-0.41967976245931643,-0.4969184898376348
959,0.9347826086956522,0,1,0,1,1,1.4357936093566843,1.3637693483514057
6722,0.9420289855072463,0,1,0,1,2,-0.41967976245931643,0.0020841576766988494
1515,0.9130434782608695,0,1,0,1,3,2.121382051789235,-0.8324061455111134
5640,0.927536231884058,1,1,0,1,1,-1.2846372741329408,-1.0269326013217857
8080,0.8985507246376812,0,1,0,1,1,1.4357936093566843,1.3102040924035392
3140,0.9347826086956522,1,1,0,1,1,-0.5193292453710243,-0.6942641696455634
